NOC,Sport,Medal_Increase_With_Coach
ITA,Triathlon,11.355311226892665
ITA,Volleyball,6.766185999178561
ITA,Water Polo,6.32912645368198
ITA,Weightlifting,11.792370772389246
ITA,Wrestling,11.792370772389246
IVB,Athletics,11.573840999640955
JAM,Equestrianism,11.792370772389246
JAM,Swimming,11.355311226892665
JAM,Taekwondo,11.792370772389246
JOR,Athletics,11.573840999640955
JOR,Boxing,11.792370772389246
JOR,Equestrianism,11.792370772389246
JOR,Swimming,11.573840999640955
JOR,Taekwondo,11.355311226892665
JPN,Archery,9.38854327215805
JPN,Badminton,9.60707304490634
JPN,Beach Volleyball,11.573840999640955
JPN,Boxing,11.136781454144375
JPN,Canoeing,9.82560281765463
JPN,Cycling,9.38854327215805
JPN,Diving,11.792370772389246
JPN,Equestrianism,9.170013499409759
JPN,Fencing,8.514424181164886
JPN,Football,4.362358498947365
JPN,Gymnastics,1.5214714532195863
JPN,Hockey,8.514424181164886
JPN,Judo,8.951483726661468
JPN,Modern Pentathlon,11.355311226892665
JPN,Rhythmic Gymnastics,10.918251681396082
JPN,Rowing,10.918251681396082
JPN,Sailing,10.04413259040292
JPN,Shooting,10.262662363151211
JPN,Swimming,0.42882258947813234
JPN,Synchronized Swimming,9.60707304490634
JPN,Table Tennis,9.82560281765463
JPN,Taekwondo,11.573840999640955
JPN,Tennis,10.918251681396082
JPN,Trampolining,11.355311226892665
JPN,Triathlon,10.918251681396082
JPN,Volleyball,9.38854327215805
JPN,Weightlifting,10.918251681396082
JPN,Wrestling,9.170013499409759
KAZ,Archery,11.573840999640955
KAZ,Athletics,6.766185999178561
KAZ,Boxing,9.60707304490634
KAZ,Canoeing,10.04413259040292
KAZ,Cycling,11.136781454144375
KAZ,Fencing,11.355311226892665
KAZ,Gymnastics,9.82560281765463
KAZ,Judo,10.04413259040292
KAZ,Modern Pentathlon,11.573840999640955
KAZ,Rhythmic Gymnastics,11.792370772389246
KAZ,Rowing,11.573840999640955
KAZ,Shooting,10.918251681396082
KAZ,Swimming,10.918251681396082
KAZ,Synchronized Swimming,11.573840999640955
KAZ,Taekwondo,11.355311226892665
KAZ,Tennis,10.918251681396082
KAZ,Water Polo,9.38854327215805
KAZ,Weightlifting,10.262662363151211
KAZ,Wrestling,8.732953953913176
KEN,Athletics,2.1770607714644568
KEN,Boxing,11.573840999640955
KEN,Swimming,11.355311226892665
KEN,Weightlifting,11.792370772389246
KGZ,Athletics,11.573840999640955
KGZ,Judo,11.573840999640955
KGZ,Sailing,11.792370772389246
KGZ,Shooting,11.573840999640955
KGZ,Swimming,11.573840999640955
KGZ,Taekwondo,11.792370772389246
KGZ,Weightlifting,11.792370772389246
KGZ,Wrestling,11.136781454144375
KIR,Athletics,11.573840999640955
KIR,Weightlifting,11.792370772389246
KOR,Archery,9.38854327215805
KOR,Athletics,8.077364635668305
KOR,Badminton,8.951483726661468
KOR,Boxing,11.573840999640955
KOR,Cycling,9.38854327215805
KOR,Diving,11.573840999640955
KOR,Fencing,6.32912645368198
KOR,Football,8.077364635668305
KOR,Gymnastics,5.017947817192236
KOR,Handball,5.673537135437107
KOR,Hockey,5.017947817192236
KOR,Judo,8.951483726661468
KOR,Modern Pentathlon,11.355311226892665
KOR,Rhythmic Gymnastics,11.792370772389246
KOR,Rowing,11.136781454144375
KOR,Sailing,11.136781454144375
KOR,Shooting,7.421775317423432
KOR,Swimming,7.858834862920015
KOR,Synchronized Swimming,11.573840999640955
KOR,Table Tennis,9.60707304490634
KOR,Taekwondo,11.136781454144375
KOR,Triathlon,11.792370772389246
KOR,Volleyball,9.38854327215805
KOR,Weightlifting,9.82560281765463
KOR,Wrestling,10.04413259040292
KSA,Athletics,9.60707304490634
KSA,Equestrianism,10.262662363151211
KSA,Judo,11.573840999640957
KSA,Shooting,11.792370772389246
KSA,Weightlifting,11.792370772389246
KUW,Athletics,11.355311226892665
KUW,Shooting,10.699721908647792
KUW,Swimming,11.573840999640955
KUW,Table Tennis,11.792370772389246
LAO,Athletics,11.573840999640955
LAO,Swimming,11.792370772389246
LAT,Athletics,7.203245544675142
LAT,Beach Volleyball,11.136781454144375
LAT,Canoeing,11.573840999640955
LAT,Cycling,10.918251681396082
LAT,Gymnastics,10.699721908647792
LAT,Judo,11.573840999640955
LAT,Modern Pentathlon,11.573840999640955
LAT,Shooting,11.792370772389246
LAT,Swimming,11.573840999640955
LAT,Table Tennis,11.792370772389246
LAT,Weightlifting,11.792370772389246
LAT,Wrestling,11.573840999640955
LBA,Athletics,11.573840999640955
LBA,Judo,11.792370772389246
LBA,Swimming,11.792370772389246
LBR,Athletics,11.355311226892665
LCA,Athletics,11.573840999640955
LCA,Sailing,11.792370772389246
LCA,Swimming,11.792370772389246
LES,Athletics,11.355311226892665
LES,Swimming,11.792370772389246
LIB,Athletics,11.573840999640955
LIB,Fencing,11.573840999640955
LIB,Judo,11.792370772389246
LIB,Shooting,11.792370772389246
LIB,Swimming,11.573840999640955
LIB,Table Tennis,11.792370772389246
LIB,Taekwondo,11.792370772389246
LIE,Athletics,11.792370772389246
LIE,Swimming,11.573840999640957
LIE,Tennis,11.792370772389246
LTU,Athletics,7.640305090171724
LTU,Badminton,11.792370772389246
LTU,Basketball,9.38854327215805
LTU,Boxing,11.573840999640955
LTU,Canoeing,11.573840999640955
LTU,Cycling,10.699721908647792
LTU,Gymnastics,10.699721908647792
LTU,Judo,11.573840999640955
LTU,Modern Pentathlon,11.355311226892665
LTU,Rowing,11.136781454144375
LTU,Sailing,11.355311226892665
LTU,Shooting,11.792370772389246
LTU,Swimming,10.262662363151211
LTU,Wrestling,11.573840999640955
LUX,Archery,11.792370772389246
LUX,Cycling,11.573840999640955
LUX,Judo,11.792370772389246
LUX,Shooting,11.792370772389246
LUX,Swimming,11.136781454144375
LUX,Table Tennis,11.792370772389246
LUX,Tennis,11.792370772389246
MAD,Athletics,11.573840999640955
MAD,Judo,11.792370772389246
MAD,Swimming,11.573840999640955
MAD,Weightlifting,11.792370772389246
MAD,Wrestling,11.792370772389246
MAR,Athletics,7.203245544675142
MAR,Boxing,10.262662363151211
MAR,Canoeing,11.792370772389246
MAR,Cycling,11.136781454144375
MAR,Equestrianism,11.792370772389246
MAR,Fencing,11.573840999640955
MAR,Football,8.514424181164886
MAR,Judo,11.136781454144375
MAR,Shooting,11.792370772389246
MAR,Swimming,11.355311226892665
MAR,Taekwondo,11.355311226892665
MAR,Wrestling,11.573840999640955
MAS,Archery,10.481192135899501
MAS,Athletics,11.573840999640955
MAS,Badminton,10.699721908647792
MAS,Cycling,10.918251681396082
MAS,Diving,9.170013499409759
MAS,Fencing,11.792370772389246
MAS,Sailing,11.792370772389246
MAS,Shooting,11.792370772389246
MAS,Swimming,11.573840999640955
MAW,Athletics,11.573840999640955
MAW,Swimming,11.792370772389246
MDA,Archery,11.792370772389246
MDA,Athletics,10.262662363151211
MDA,Boxing,11.792370772389246
MDA,Cycling,11.792370772389246
MDA,Judo,11.573840999640955
MDA,Shooting,11.792370772389246
MDA,Swimming,11.573840999640955
MDA,Weightlifting,11.573840999640955
MDA,Wrestling,11.573840999640955
MDV,Athletics,11.573840999640955
MDV,Badminton,11.792370772389246
MDV,Swimming,11.573840999640955
MEX,Archery,9.38854327215805
MEX,Athletics,8.077364635668305
MEX,Badminton,11.792370772389246
MEX,Boxing,11.573840999640955
MEX,Canoeing,11.573840999640955
MEX,Cycling,11.573840999640955
MEX,Diving,8.951483726661468
MEX,Equestrianism,10.262662363151211
MEX,Fencing,11.573840999640955
MEX,Football,8.514424181164886
MEX,Gymnastics,11.136781454144375
MEX,Judo,11.573840999640955
MEX,Modern Pentathlon,11.573840999640955
MEX,Rowing,11.573840999640955
MEX,Sailing,11.355311226892665
MEX,Shooting,11.136781454144375
MEX,Swimming,9.38854327215805
MEX,Synchronized Swimming,11.573840999640955
MEX,Table Tennis,11.792370772389246
MEX,Taekwondo,11.136781454144375
MEX,Triathlon,11.573840999640955
MEX,Weightlifting,11.573840999640955
MEX,Wrestling,11.573840999640955
MGL,Archery,11.573840999640955
MGL,Athletics,11.573840999640955
MGL,Boxing,11.136781454144375
MGL,Judo,10.04413259040292
MGL,Shooting,10.918251681396082
MGL,Swimming,11.573840999640955
MGL,Wrestling,10.262662363151211
MHL,Athletics,11.573840999640955
MHL,Swimming,11.573840999640955
MKD,Athletics,11.573840999640955
MKD,Swimming,11.573840999640955
MLI,Athletics,11.573840999640955
MLI,Judo,11.792370772389246
MLI,Swimming,11.573840999640955
MLI,Taekwondo,11.792370772389246
MLT,Athletics,11.573840999640955
MLT,Shooting,11.792370772389246
MLT,Swimming,11.573840999640955
MNE,Athletics,11.573840999640955
MNE,Boxing,11.792370772389246
MNE,Handball,8.951483726661468
MNE,Judo,11.792370772389246
MNE,Sailing,11.792370772389246
MNE,Shooting,11.573840999640955
MNE,Water Polo,9.170013499409759
MON,Athletics,11.792370772389246
MON,Judo,11.792370772389246
MON,Rowing,11.792370772389246
MON,Sailing,11.792370772389246
MON,Swimming,11.792370772389246
MON,Triathlon,11.792370772389246
MOZ,Athletics,11.573840999640955
MOZ,Boxing,11.792370772389246
MOZ,Judo,11.792370772389246
MOZ,Swimming,11.573840999640955
MRI,Athletics,11.573840999640955
MRI,Beach Volleyball,11.573840999640957
MRI,Boxing,11.573840999640955
MRI,Cycling,11.792370772389246
MRI,Judo,11.792370772389246
MRI,Swimming,11.573840999640955
MRI,Triathlon,11.792370772389246
MTN,Athletics,11.573840999640955
MYA,Archery,11.792370772389246
MYA,Athletics,11.573840999640955
MYA,Judo,11.792370772389246
MYA,Rowing,11.792370772389246
MYA,Shooting,11.792370772389246
NAM,Athletics,11.355311226892665
NAM,Boxing,11.573840999640955
NAM,Cycling,11.573840999640955
NAM,Shooting,11.792370772389246
NAM,Wrestling,11.792370772389246
NCA,Athletics,11.573840999640955
NCA,Boxing,11.792370772389246
NCA,Swimming,11.573840999640955
NCA,Weightlifting,11.792370772389246
NED,Archery,11.792370772389246
NED,Athletics,7.203245544675142
NED,Badminton,11.792370772389246
NED,Beach Volleyball,10.699721908647792
NED,Cycling,5.017947817192236
NED,Equestrianism,7.421775317423432
NED,Fencing,11.792370772389246
NED,Gymnastics,10.699721908647792
NED,Hockey,4.799418044443945
NED,Judo,10.04413259040292
NED,Rowing,5.017947817192236
NED,Sailing,9.60707304490634
NED,Shooting,11.355311226892665
NED,Swimming,5.017947817192236
NED,Table Tennis,10.918251681396082
NED,Taekwondo,11.792370772389246
NED,Tennis,11.355311226892665
NED,Trampolining,11.792370772389246
NED,Triathlon,11.573840999640955
NEP,Athletics,11.573840999640955
NEP,Shooting,11.792370772389246
NEP,Swimming,11.573840999640955
NGR,Athletics,5.455007362688817
NGR,Basketball,9.38854327215805
NGR,Boxing,11.355311226892665
NGR,Canoeing,11.792370772389246
NGR,Table Tennis,11.136781454144375
NGR,Taekwondo,11.573840999640955
NGR,Weightlifting,11.573840999640955
NGR,Wrestling,11.136781454144375
NIG,Athletics,11.573840999640955
NIG,Boxing,11.792370772389246
NIG,Judo,11.792370772389246
NIG,Rowing,11.792370772389246
NIG,Swimming,11.792370772389246
NOR,Archery,11.792370772389246
NOR,Athletics,9.170013499409759
NOR,Badminton,11.792370772389246
NOR,Beach Volleyball,11.573840999640955
NOR,Canoeing,11.573840999640955
NOR,Cycling,10.481192135899501
NOR,Diving,11.792370772389246
NOR,Equestrianism,11.792370772389246
NOR,Fencing,11.792370772389246
NOR,Handball,8.951483726661468
NOR,Rowing,10.918251681396082
NOR,Sailing,10.699721908647792
NOR,Shooting,10.04413259040292
NOR,Swimming,10.918251681396082
NOR,Wrestling,11.792370772389246
NRU,Judo,11.792370772389246
NRU,Weightlifting,11.792370772389246
NZL,Athletics,10.262662363151211
NZL,Boxing,11.573840999640955
NZL,Canoeing,10.04413259040292
NZL,Cycling,6.32912645368198
NZL,Equestrianism,9.60707304490634
NZL,Football,5.236477589940527
NZL,Hockey,5.017947817192236
NZL,Judo,11.792370772389246
NZL,Rowing,6.32912645368198
NZL,Sailing,8.732953953913176
NZL,Shooting,11.792370772389246
NZL,Swimming,5.236477589940527
NZL,Taekwondo,11.355311226892665
NZL,Tennis,11.792370772389246
NZL,Triathlon,10.699721908647792
NZL,Weightlifting,11.792370772389246
OMA,Athletics,11.573840999640955
OMA,Shooting,11.792370772389246
PAK,Athletics,11.573840999640955
PAK,Hockey,8.514424181164886
PAK,Shooting,11.792370772389246
PAK,Swimming,11.573840999640955
PAN,Athletics,11.355311226892665
PAN,Boxing,11.792370772389246
PAN,Judo,11.792370772389246
PAN,Swimming,11.573840999640955
PAN,Taekwondo,11.792370772389246
PAR,Athletics,11.573840999640955
PAR,Judo,11.792370772389246
PAR,Rowing,11.792370772389246
PAR,Swimming,11.136781454144375
PAR,Table Tennis,11.792370772389246
PAR,Tennis,11.792370772389246
PER,Athletics,10.918251681396082
PER,Badminton,11.573840999640955
PER,Judo,11.792370772389246
PER,Rowing,11.792370772389246
PER,Sailing,11.792370772389246
PER,Shooting,11.792370772389246
PER,Swimming,11.355311226892665
PER,Taekwondo,11.792370772389246
PER,Weightlifting,11.792370772389246
PHI,Archery,11.573840999640955
PHI,Athletics,11.573840999640955
PHI,Boxing,11.792370772389246
PHI,Cycling,11.792370772389246
PHI,Judo,11.792370772389246
PHI,Shooting,11.792370772389246
PHI,Swimming,11.573840999640955
PHI,Weightlifting,11.792370772389246
PLE,Athletics,11.573840999640955
PLE,Judo,11.792370772389246
PLE,Swimming,11.573840999640955
PLW,Athletics,11.573840999640955
PLW,Judo,11.792370772389246
PLW,Swimming,11.792370772389246
PLW,Weightlifting,11.792370772389246
PNG,Athletics,11.573840999640955
PNG,Judo,11.792370772389246
PNG,Swimming,11.573840999640955
PNG,Taekwondo,11.792370772389246
PNG,Weightlifting,11.573840999640955
POL,Archery,11.573840999640955
POL,Badminton,10.699721908647792
POL,Beach Volleyball,11.573840999640957
POL,Boxing,11.792370772389246
POL,Canoeing,8.077364635668305
POL,Cycling,8.732953953913176
POL,Equestrianism,10.481192135899501
POL,Fencing,9.60707304490634
POL,Gymnastics,9.82560281765463
POL,Judo,10.699721908647792
POL,Modern Pentathlon,11.355311226892665
POL,Rhythmic Gymnastics,11.792370772389246
POL,Rowing,6.32912645368198
POL,Sailing,9.60707304490634
POL,Shooting,10.699721908647792
POL,Swimming,5.892066908185399
POL,Table Tennis,10.699721908647792
POL,Taekwondo,11.792370772389246
POL,Tennis,9.60707304490634
POL,Triathlon,11.355311226892665
POL,Volleyball,9.38854327215805
POL,Weightlifting,10.04413259040292
POL,Wrestling,11.136781454144375
POR,Athletics,6.54765622643027
POR,Badminton,11.573840999640955
POR,Canoeing,9.82560281765463
POR,Cycling,10.918251681396082
POR,Equestrianism,11.573840999640955
POR,Gymnastics,9.60707304490634
POR,Judo,11.136781454144375
POR,Rowing,11.573840999640955
POR,Sailing,9.38854327215805
POR,Shooting,11.136781454144375
POR,Swimming,9.60707304490634
POR,Table Tennis,10.699721908647792
POR,Trampolining,11.573840999640955
POR,Triathlon,11.573840999640955
PRK,Archery,11.792370772389246
PRK,Athletics,10.918251681396082
PRK,Boxing,11.573840999640955
PRK,Diving,11.355311226892665
PRK,Football,8.077364635668305
PRK,Judo,11.792370772389246
PRK,Shooting,11.573840999640955
PRK,Synchronized Swimming,11.573840999640955
PRK,Table Tennis,9.82560281765463
PRK,Weightlifting,10.262662363151211
PRK,Wrestling,10.918251681396082
PUR,Athletics,9.82560281765463
PUR,Boxing,10.918251681396082
PUR,Gymnastics,10.918251681396082
PUR,Judo,11.792370772389246
PUR,Shooting,11.792370772389246
PUR,Swimming,11.573840999640955
PUR,Weightlifting,11.792370772389246
PUR,Wrestling,11.355311226892665
QAT,Athletics,10.699721908647792
QAT,Shooting,10.918251681396082
QAT,Swimming,11.573840999640955
QAT,Table Tennis,11.792370772389246
ROU,Athletics,8.077364635668305
ROU,Boxing,11.573840999640955
ROU,Canoeing,9.60707304490634
ROU,Cycling,11.792370772389246
ROU,Fencing,8.514424181164886
ROU,Gymnastics,1.7400012259678768
ROU,Judo,10.699721908647792
ROU,Rowing,8.732953953913176
ROU,Shooting,11.573840999640955
ROU,Swimming,10.481192135899501
ROU,Table Tennis,11.355311226892665
ROU,Tennis,10.262662363151211
ROU,Water Polo,9.170013499409759
ROU,Weightlifting,11.136781454144375
ROU,Wrestling,11.573840999640955
RSA,Archery,11.792370772389246
RSA,Athletics,7.203245544675142
RSA,Badminton,11.136781454144375
RSA,Beach Volleyball,11.573840999640955
RSA,Boxing,11.573840999640955
RSA,Canoeing,11.573840999640955
RSA,Cycling,9.82560281765463
RSA,Equestrianism,11.792370772389246
RSA,Football,8.514424181164886
RSA,Hockey,4.799418044443945
RSA,Judo,11.792370772389246
RSA,Rowing,10.699721908647792
RSA,Sailing,11.573840999640955
RSA,Shooting,11.792370772389246
RSA,Swimming,3.7067691807024925
RSA,Triathlon,11.355311226892665
RSA,Weightlifting,11.792370772389246
RUS,Archery,10.699721908647792
RUS,Badminton,10.262662363151211
RUS,Basketball,6.766185999178561
RUS,Beach Volleyball,10.699721908647792
RUS,Boxing,9.82560281765463
RUS,Canoeing,6.32912645368198
RUS,Cycling,6.984715771926853
RUS,Diving,9.60707304490634
RUS,Equestrianism,11.355311226892665
RUS,Fencing,5.455007362688817
RUS,Gymnastics,1.3029416804712959
RUS,Handball,8.951483726661468
RUS,Judo,9.38854327215805
RUS,Modern Pentathlon,11.136781454144375
RUS,Rhythmic Gymnastics,10.262662363151211
RUS,Rowing,10.918251681396082
RUS,Sailing,9.82560281765463
RUS,Shooting,6.11059668093369
RUS,Synchronized Swimming,9.60707304490634
RUS,Table Tennis,10.481192135899501
RUS,Taekwondo,11.136781454144375
RUS,Tennis,8.514424181164886
RUS,Trampolining,11.355311226892665
RUS,Triathlon,10.918251681396082
RUS,Volleyball,6.766185999178561
RUS,Water Polo,9.170013499409759
RUS,Weightlifting,10.262662363151211
RUS,Wrestling,8.514424181164886
RWA,Athletics,11.355311226892665
RWA,Cycling,11.792370772389246
RWA,Judo,11.792370772389246
RWA,Swimming,11.573840999640955
SAM,Archery,11.792370772389246
SAM,Athletics,11.792370772389246
SAM,Canoeing,11.573840999640955
SAM,Judo,11.792370772389246
SAM,Taekwondo,11.573840999640957
SAM,Weightlifting,11.573840999640955
SEN,Athletics,10.699721908647792
SEN,Canoeing,11.573840999640955
SEN,Fencing,11.792370772389246
SEN,Football,8.295894408416594
SEN,Judo,11.792370772389246
SEN,Swimming,11.573840999640955
SEN,Taekwondo,11.792370772389246
SEN,Wrestling,11.573840999640955
SEY,Athletics,11.573840999640955
SEY,Boxing,11.792370772389246
SEY,Judo,11.792370772389246
SEY,Swimming,11.573840999640955
SGP,Athletics,11.573840999640955
SGP,Badminton,11.136781454144375
SGP,Canoeing,11.573840999640957
SGP,Gymnastics,11.136781454144375
SGP,Sailing,11.573840999640955
SGP,Shooting,11.573840999640955
SGP,Swimming,10.04413259040292
SGP,Table Tennis,9.82560281765463
SGP,Weightlifting,11.792370772389246
SKN,Athletics,10.481192135899501
SLE,Athletics,11.573840999640955
SLO,Archery,11.792370772389246
SLO,Athletics,9.38854327215805
SLO,Badminton,11.792370772389246
SLO,Canoeing,10.481192135899501
SLO,Cycling,10.481192135899501
SLO,Gymnastics,11.136781454144375
SLO,Judo,10.262662363151211
SLO,Rowing,11.573840999640955
SLO,Sailing,11.136781454144375
SLO,Shooting,10.918251681396082
SLO,Swimming,8.077364635668305
SLO,Table Tennis,11.792370772389246
SLO,Taekwondo,11.355311226892665
SLO,Tennis,11.136781454144375
SLO,Triathlon,11.792370772389246
SMR,Archery,11.792370772389246
SMR,Athletics,11.792370772389246
SMR,Shooting,11.792370772389246
SMR,Swimming,11.792370772389246
SOL,Athletics,11.573840999640955
SOL,Judo,11.792370772389246
SOL,Weightlifting,11.792370772389246
SOM,Athletics,11.573840999640955
SRB,Athletics,8.951483726661468
SRB,Boxing,11.792370772389246
SRB,Canoeing,9.170013499409759
SRB,Cycling,11.573840999640955
SRB,Handball,8.732953953913178
SRB,Judo,11.792370772389246
SRB,Rowing,10.699721908647792
SRB,Shooting,8.732953953913176
SRB,Swimming,9.170013499409759
SRB,Table Tennis,11.573840999640955
SRB,Taekwondo,11.355311226892665
SRB,Tennis,9.60707304490634
SRB,Volleyball,6.766185999178561
SRB,Water Polo,9.170013499409759
SRB,Wrestling,11.792370772389246
SRI,Athletics,11.573840999640955
SRI,Badminton,11.573840999640955
SRI,Shooting,11.573840999640955
SRI,Swimming,11.573840999640955
STP,Athletics,11.573840999640955
SUD,Athletics,11.136781454144375
SUD,Swimming,11.573840999640955
SUI,Archery,11.573840999640955
SUI,Athletics,9.170013499409759
SUI,Badminton,11.792370772389246
SUI,Beach Volleyball,10.699721908647792
SUI,Canoeing,11.573840999640955
SUI,Cycling,9.170013499409759
SUI,Equestrianism,10.262662363151211
SUI,Fencing,11.355311226892665
SUI,Football,8.295894408416595
SUI,Gymnastics,9.60707304490634
SUI,Judo,11.573840999640955
SUI,Rowing,10.262662363151211
SUI,Sailing,10.699721908647792
SUI,Shooting,9.38854327215805
SUI,Swimming,9.60707304490634
SUI,Synchronized Swimming,11.573840999640955
SUI,Tennis,11.136781454144375
SUI,Triathlon,11.136781454144375
SUI,Wrestling,11.792370772389246
SUR,Athletics,11.573840999640955
SUR,Badminton,11.792370772389246
SUR,Swimming,11.573840999640955
SVK,Athletics,9.60707304490634
SVK,Badminton,11.792370772389246
SVK,Canoeing,8.732953953913176
SVK,Cycling,11.573840999640955
SVK,Gymnastics,10.699721908647792
SVK,Judo,11.792370772389246
SVK,Shooting,9.38854327215805
SVK,Swimming,10.481192135899501
SVK,Tennis,10.262662363151211
SVK,Triathlon,11.792370772389246
SVK,Weightlifting,11.792370772389246
SWE,Archery,11.792370772389246
SWE,Athletics,10.04413259040292
SWE,Badminton,11.792370772389246
SWE,Boxing,11.355311226892665
SWE,Canoeing,10.481192135899501
SWE,Cycling,10.262662363151211
SWE,Diving,11.573840999640955
SWE,Equestrianism,6.766185999178561
SWE,Football,8.514424181164886
SWE,Gymnastics,11.136781454144375
SWE,Handball,5.673537135437107
SWE,Judo,11.792370772389246
SWE,Rowing,11.573840999640955
SWE,Sailing,8.951483726661468
SWE,Shooting,11.136781454144375
SWE,Swimming,6.766185999178561
SWE,Table Tennis,10.918251681396082
SWE,Taekwondo,11.573840999640955
SWE,Tennis,10.918251681396082
SWE,Triathlon,11.792370772389246
SWE,Wrestling,10.699721908647792
SWZ,Athletics,11.573840999640955
SWZ,Swimming,11.792370772389246
SYR,Athletics,11.573840999640955
SYR,Boxing,11.792370772389246
SYR,Cycling,11.792370772389246
SYR,Equestrianism,11.792370772389246
SYR,Shooting,11.792370772389246
SYR,Swimming,11.573840999640955
SYR,Weightlifting,11.573840999640955
TAN,Athletics,11.355311226892665
TAN,Boxing,11.792370772389246
TAN,Swimming,11.573840999640955
TGA,Athletics,11.573840999640955
TGA,Swimming,11.792370772389246
THA,Archery,11.792370772389246
THA,Athletics,11.573840999640955
THA,Badminton,10.699721908647792
THA,Boxing,11.355311226892665
THA,Canoeing,11.792370772389246
THA,Cycling,11.792370772389246
THA,Equestrianism,11.792370772389246
THA,Judo,11.792370772389246
THA,Rowing,11.792370772389246
THA,Sailing,11.355311226892665
THA,Shooting,10.262662363151211
THA,Swimming,11.136781454144375
THA,Table Tennis,11.792370772389246
THA,Taekwondo,11.355311226892665
THA,Weightlifting,10.481192135899501
TJK,Athletics,11.573840999640955
TJK,Boxing,11.136781454144375
TJK,Judo,11.573840999640955
TJK,Shooting,11.792370772389246
TJK,Swimming,11.792370772389246
TJK,Taekwondo,11.573840999640957
TJK,Wrestling,11.136781454144375
TKM,Athletics,11.573840999640955
TKM,Boxing,11.573840999640955
TKM,Judo,11.792370772389246
TKM,Swimming,11.573840999640955
TKM,Weightlifting,11.355311226892665
TLS,Athletics,11.573840999640955
TOG,Athletics,11.573840999640955
TOG,Canoeing,11.792370772389246
TOG,Judo,11.792370772389246
TOG,Swimming,11.792370772389246
TOG,Table Tennis,11.792370772389246
TPE,Archery,9.38854327215805
TPE,Athletics,10.699721908647792
TPE,Badminton,10.04413259040292
TPE,Cycling,11.573840999640955
TPE,Fencing,11.792370772389246
TPE,Judo,11.792370772389246
TPE,Rowing,11.792370772389246
TPE,Sailing,11.792370772389246
TPE,Shooting,11.136781454144375
TPE,Swimming,11.136781454144375
TPE,Table Tennis,11.355311226892665
TPE,Taekwondo,11.355311226892665
TPE,Tennis,11.136781454144375
TPE,Weightlifting,11.136781454144375
TTO,Athletics,5.455007362688817
TTO,Boxing,11.792370772389246
TTO,Cycling,11.573840999640955
TTO,Sailing,11.792370772389246
TTO,Shooting,11.573840999640955
TTO,Swimming,11.573840999640955
TUN,Athletics,10.918251681396082
TUN,Basketball,9.38854327215805
TUN,Boxing,10.918251681396082
TUN,Canoeing,10.918251681396082
TUN,Fencing,10.699721908647792
TUN,Gymnastics,11.792370772389246
TUN,Handball,8.732953953913176
TUN,Judo,11.136781454144375
TUN,Rowing,11.573840999640955
TUN,Sailing,11.792370772389246
TUN,Shooting,11.792370772389246
TUN,Swimming,10.699721908647792
TUN,Taekwondo,11.792370772389246
TUN,Tennis,11.573840999640955
TUN,Volleyball,9.38854327215805
TUN,Weightlifting,11.573840999640955
TUN,Wrestling,10.481192135899501
TUR,Archery,11.792370772389246
TUR,Athletics,4.799418044443945
TUR,Badminton,11.792370772389246
TUR,Basketball,9.38854327215805
TUR,Boxing,10.699721908647792
TUR,Cycling,11.136781454144375
TUR,Gymnastics,11.792370772389246
TUR,Judo,11.573840999640955
TUR,Sailing,10.918251681396082
TUR,Shooting,10.481192135899501
TUR,Swimming,10.262662363151211
TUR,Table Tennis,11.573840999640955
TUR,Taekwondo,11.355311226892665
TUR,Volleyball,9.38854327215805
TUR,Weightlifting,10.04413259040292
TUR,Wrestling,9.170013499409759
TUV,Athletics,11.573840999640955
TUV,Weightlifting,11.792370772389246
UAE,Athletics,11.573840999640955
UAE,Football,8.077364635668305
UAE,Judo,11.792370772389246
UAE,Shooting,11.355311226892665
UAE,Swimming,11.792370772389246
UAE,Weightlifting,11.792370772389246
UGA,Athletics,9.38854327215805
UGA,Badminton,11.792370772389246
UGA,Swimming,11.573840999640955
UGA,Weightlifting,11.792370772389246
UKR,Archery,9.38854327215805
UKR,Badminton,11.573840999640955
UKR,Boxing,10.481192135899501
UKR,Canoeing,11.355311226892665
UKR,Cycling,9.38854327215805
UKR,Diving,8.732953953913176
UKR,Equestrianism,10.04413259040292
UKR,Fencing,9.60707304490634
UKR,Gymnastics,4.580888271695655
UKR,Judo,9.82560281765463
UKR,Modern Pentathlon,11.136781454144375
UKR,Rhythmic Gymnastics,10.262662363151211
UKR,Rowing,7.421775317423432
UKR,Sailing,11.136781454144375
UKR,Shooting,8.514424181164886
UKR,Swimming,6.984715771926853
UKR,Synchronized Swimming,11.573840999640955
UKR,Table Tennis,11.136781454144375
UKR,Taekwondo,11.573840999640955
UKR,Tennis,11.573840999640955
UKR,Trampolining,11.573840999640955
UKR,Triathlon,11.573840999640955
UKR,Weightlifting,10.699721908647792
UKR,Wrestling,9.170013499409759
URU,Athletics,11.573840999640955
URU,Cycling,11.792370772389246
URU,Football,8.514424181164886
URU,Judo,11.792370772389246
URU,Rowing,11.573840999640955
URU,Sailing,11.573840999640955
URU,Shooting,11.792370772389246
URU,Swimming,11.573840999640955
USA,Archery,9.38854327215805
USA,Badminton,11.355311226892665
USA,Basketball,6.766185999178561
USA,Beach Volleyball,10.262662363151211
USA,Boxing,9.38854327215805
USA,Canoeing,10.262662363151211
USA,Cycling,5.892066908185399
USA,Diving,8.951483726661468
USA,Equestrianism,6.54765622643027
